,Date,State,Confirmed,Deceased,Recovered,State_Name
4753,17-Oct-20,TT,61893,1032,72583,Total
4754,17-Oct-20,UN,0,0,0,State Unassigned
4755,17-Oct-20,UP,2725,40,3528,Uttar Pradesh
4756,17-Oct-20,UT,606,95,665,Uttarakhand
4757,17-Oct-20,WB,3865,61,3183,West Bengal
4758,17-Sep-20,AN,11,0,33,Andaman and Nicobar Islands
4759,17-Sep-20,AP,8702,72,10712,Andhra Pradesh
4760,17-Sep-20,AR,159,0,180,Arunachal Pradesh
4761,17-Sep-20,AS,1380,17,2246,Assam
4762,17-Sep-20,BR,1592,7,1465,Bihar
4763,17-Sep-20,CH,288,5,379,Chandigarh
4764,17-Sep-20,CT,3809,17,5226,Chhattisgarh
4765,17-Sep-20,DD,0,0,0,Daman and Diu
4766,17-Sep-20,DL,4432,38,3587,Delhi
4767,17-Sep-20,DN,21,0,33,Dadra and Nagar Haveli and Daman and Diu
4768,17-Sep-20,GA,644,8,399,Goa
4769,17-Sep-20,GJ,1379,14,1652,Gujarat
4770,17-Sep-20,HP,395,7,388,Himachal Pradesh
4771,17-Sep-20,HR,2457,24,2753,Haryana
4772,17-Sep-20,JH,1026,11,1450,Jharkhand
4773,17-Sep-20,JK,1467,19,712,Jammu and Kashmir
4774,17-Sep-20,KA,9366,93,7268,Karnataka
4775,17-Sep-20,KL,4351,10,2737,Kerala
4776,17-Sep-20,LA,41,1,22,Ladakh
4777,17-Sep-20,LD,0,0,0,Lakshadweep
4778,17-Sep-20,MH,24619,468,19522,Maharashtra
4779,17-Sep-20,ML,162,3,78,Meghalaya
4780,17-Sep-20,MN,110,3,18,Manipur
4781,17-Sep-20,MP,2391,33,2863,Madhya Pradesh
4782,17-Sep-20,MZ,26,0,20,Mizoram
4783,17-Sep-20,NL,43,0,111,Nagaland
4784,17-Sep-20,OR,4241,13,3607,Odisha
4785,17-Sep-20,PB,2848,54,2248,Punjab
4786,17-Sep-20,PY,317,13,330,Puducherry
4787,17-Sep-20,RJ,1793,14,1333,Rajasthan
4788,17-Sep-20,SK,53,4,67,Sikkim
4789,17-Sep-20,TG,2159,9,2108,Telangana
4790,17-Sep-20,TN,5560,59,5524,Tamil Nadu
4791,17-Sep-20,TR,527,5,521,Tripura
4792,17-Sep-20,TT,96787,1175,87788,Total
4793,17-Sep-20,UN,0,0,0,State Unassigned
4794,17-Sep-20,UP,6029,81,4715,Uttar Pradesh
4795,17-Sep-20,UT,1192,13,533,Uttarakhand
4796,17-Sep-20,WB,3197,60,2948,West Bengal
4797,18-Apr-20,AN,2,0,0,Andaman and Nicobar Islands
4798,18-Apr-20,AP,31,2,7,Andhra Pradesh
4799,18-Apr-20,AR,0,0,0,Arunachal Pradesh
4800,18-Apr-20,AS,0,0,3,Assam
4801,18-Apr-20,BR,1,1,5,Bihar
4802,18-Apr-20,CH,2,0,0,Chandigarh
4803,18-Apr-20,CT,0,0,1,Chhattisgarh
4804,18-Apr-20,DD,0,0,0,Daman and Diu
4805,18-Apr-20,DL,186,1,135,Delhi
4806,18-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4807,18-Apr-20,GA,0,0,0,Goa
4808,18-Apr-20,GJ,277,12,7,Gujarat
4809,18-Apr-20,HP,1,0,0,Himachal Pradesh
4810,18-Apr-20,HR,9,0,14,Haryana
4811,18-Apr-20,JH,1,0,0,Jharkhand
4812,18-Apr-20,JK,13,0,9,Jammu and Kashmir
4813,18-Apr-20,KA,25,1,16,Karnataka
4814,18-Apr-20,KL,4,0,2,Kerala
4815,18-Apr-20,LA,0,0,0,Ladakh
4816,18-Apr-20,LD,0,0,0,Lakshadweep
4817,18-Apr-20,MH,327,10,34,Maharashtra
4818,18-Apr-20,ML,2,0,0,Meghalaya
4819,18-Apr-20,MN,0,0,0,Manipur
4820,18-Apr-20,MP,92,0,57,Madhya Pradesh
4821,18-Apr-20,MZ,0,0,0,Mizoram
4822,18-Apr-20,NL,0,0,0,Nagaland
4823,18-Apr-20,OR,1,0,3,Odisha
4824,18-Apr-20,PB,23,2,1,Punjab
4825,18-Apr-20,PY,0,0,3,Puducherry
4826,18-Apr-20,RJ,122,4,17,Rajasthan
4827,18-Apr-20,SK,0,0,0,Sikkim
4828,18-Apr-20,TG,43,0,0,Telangana
4829,18-Apr-20,TN,49,0,82,Tamil Nadu
4830,18-Apr-20,TR,0,0,0,Tripura
4831,18-Apr-20,TT,1371,35,426,Total
4832,18-Apr-20,UN,0,0,0,State Unassigned
4833,18-Apr-20,UP,126,0,26,Uttar Pradesh
4834,18-Apr-20,UT,2,0,0,Uttarakhand
4835,18-Apr-20,WB,32,2,4,West Bengal
4836,18-Aug-20,AN,84,1,96,Andaman and Nicobar Islands
4837,18-Aug-20,AP,9652,88,9211,Andhra Pradesh
4838,18-Aug-20,AR,134,0,56,Arunachal Pradesh
4839,18-Aug-20,AS,2534,6,1560,Assam
4840,18-Aug-20,BR,3257,16,4034,Bihar
4841,18-Aug-20,CH,89,0,60,Chandigarh
4842,18-Aug-20,CT,808,8,249,Chhattisgarh
4843,18-Aug-20,DD,0,0,0,Daman and Diu
4844,18-Aug-20,DL,1374,12,1146,Delhi
4845,18-Aug-20,DN,51,0,39,Dadra and Nagar Haveli and Daman and Diu
4846,18-Aug-20,GA,339,5,298,Goa
4847,18-Aug-20,GJ,1126,20,1131,Gujarat
4848,18-Aug-20,HP,61,0,89,Himachal Pradesh
4849,18-Aug-20,HR,896,7,688,Haryana
4850,18-Aug-20,JH,1241,10,361,Jharkhand
4851,18-Aug-20,JK,434,13,590,Jammu and Kashmir
4852,18-Aug-20,KA,7665,139,8387,Karnataka
4853,18-Aug-20,KL,1758,6,1365,Kerala
4854,18-Aug-20,LA,44,3,27,Ladakh
4855,18-Aug-20,LD,0,0,0,Lakshadweep
4856,18-Aug-20,MH,11119,422,9356,Maharashtra
4857,18-Aug-20,ML,39,0,6,Meghalaya
4858,18-Aug-20,MN,78,1,55,Manipur
4859,18-Aug-20,MP,990,13,688,Madhya Pradesh
4860,18-Aug-20,MZ,26,0,7,Mizoram
4861,18-Aug-20,NL,65,0,134,Nagaland
4862,18-Aug-20,OR,2239,9,1535,Odisha
4863,18-Aug-20,PB,1705,36,1582,Punjab
4864,18-Aug-20,PY,367,9,282,Puducherry
4865,18-Aug-20,RJ,1347,11,1306,Rajasthan
4866,18-Aug-20,SK,20,1,54,Sikkim
4867,18-Aug-20,TG,1682,8,2070,Telangana
4868,18-Aug-20,TN,5709,121,5850,Tamil Nadu
4869,18-Aug-20,TR,205,3,118,Tripura
4870,18-Aug-20,TT,64999,1099,60455,Total
4871,18-Aug-20,UN,0,0,0,State Unassigned
4872,18-Aug-20,UP,4218,70,4799,Uttar Pradesh
4873,18-Aug-20,UT,468,6,239,Uttarakhand
4874,18-Aug-20,WB,3175,55,2987,West Bengal
4875,18-Jul-20,AN,4,0,3,Andaman and Nicobar Islands
4876,18-Jul-20,AP,3963,52,1465,Andhra Pradesh
4877,18-Jul-20,AR,41,0,99,Arunachal Pradesh
4878,18-Jul-20,AS,1117,2,1060,Assam
4879,18-Jul-20,BR,1667,4,774,Bihar
4880,18-Jul-20,CH,31,1,5,Chandigarh
4881,18-Jul-20,CT,243,0,146,Chhattisgarh
4882,18-Jul-20,DD,0,0,0,Daman and Diu
4883,18-Jul-20,DL,1475,26,1973,Delhi
4884,18-Jul-20,DN,45,0,22,Dadra and Nagar Haveli and Daman and Diu
4885,18-Jul-20,GA,180,0,92,Goa
4886,18-Jul-20,GJ,960,19,1062,Gujarat
4887,18-Jul-20,HP,40,0,19,Himachal Pradesh
4888,18-Jul-20,HR,750,17,600,Haryana
4889,18-Jul-20,JH,289,2,79,Jharkhand
4890,18-Jul-20,JK,441,5,607,Jammu and Kashmir
4891,18-Jul-20,KA,4537,93,1018,Karnataka
4892,18-Jul-20,KL,593,2,204,Kerala
4893,18-Jul-20,LA,8,0,12,Ladakh
4894,18-Jul-20,LD,0,0,0,Lakshadweep
4895,18-Jul-20,MH,8348,144,5306,Maharashtra
4896,18-Jul-20,ML,15,0,0,Meghalaya
4897,18-Jul-20,MN,91,0,19,Manipur
4898,18-Jul-20,MP,681,8,350,Madhya Pradesh
4899,18-Jul-20,MZ,2,0,7,Mizoram
4900,18-Jul-20,NL,22,0,27,Nagaland
4901,18-Jul-20,OR,591,3,607,Odisha
4902,18-Jul-20,PB,350,7,81,Punjab
4903,18-Jul-20,PY,58,3,48,Puducherry
4904,18-Jul-20,RJ,711,7,518,Rajasthan
4905,18-Jul-20,SK,19,0,2,Sikkim
4906,18-Jul-20,TG,1284,6,1902,Telangana
4907,18-Jul-20,TN,4807,88,3049,Tamil Nadu
4908,18-Jul-20,TR,171,2,51,Tripura
4909,18-Jul-20,TT,37411,543,23583,Total
4910,18-Jul-20,UN,-368,0,0,State Unassigned
4911,18-Jul-20,UP,1873,24,1030,Uttar Pradesh
4912,18-Jul-20,UT,174,1,60,Uttarakhand
4913,18-Jul-20,WB,2198,27,1286,West Bengal
4914,18-Jun-20,AN,1,0,2,Andaman and Nicobar Islands
4915,18-Jun-20,AP,425,2,131,Andhra Pradesh
4916,18-Jun-20,AR,0,0,1,Arunachal Pradesh
4917,18-Jun-20,AS,209,1,206,Assam
4918,18-Jun-20,BR,100,5,185,Bihar
4919,18-Jun-20,CH,4,0,0,Chandigarh
4920,18-Jun-20,CT,82,0,103,Chhattisgarh
4921,18-Jun-20,DD,0,0,0,Daman and Diu
4922,18-Jun-20,DL,2877,65,3884,Delhi
4923,18-Jun-20,DN,4,0,2,Dadra and Nagar Haveli and Daman and Diu
4924,18-Jun-20,GA,49,0,13,Goa
4925,18-Jun-20,GJ,510,31,389,Gujarat
4926,18-Jun-20,HP,10,0,5,Himachal Pradesh
4927,18-Jun-20,HR,386,4,604,Haryana
4928,18-Jun-20,JH,23,1,47,Jharkhand
4929,18-Jun-20,JK,149,7,230,Jammu and Kashmir
4930,18-Jun-20,KA,210,12,176,Karnataka
4931,18-Jun-20,KL,97,1,89,Kerala
4932,18-Jun-20,LA,0,0,3,Ladakh
4933,18-Jun-20,LD,0,0,0,Lakshadweep
4934,18-Jun-20,MH,3752,100,1672,Maharashtra
4935,18-Jun-20,ML,0,0,1,Meghalaya
4936,18-Jun-20,MN,54,0,7,Manipur
4937,18-Jun-20,MP,182,4,244,Madhya Pradesh
4938,18-Jun-20,MZ,9,0,0,Mizoram
4939,18-Jun-20,NL,0,0,6,Nagaland
4940,18-Jun-20,OR,174,0,97,Odisha
4941,18-Jun-20,PB,118,5,32,Punjab
4942,18-Jun-20,PY,26,1,7,Puducherry
4943,18-Jun-20,RJ,315,17,275,Rajasthan
4944,18-Jun-20,SK,0,0,1,Sikkim
4945,18-Jun-20,TG,352,3,230,Telangana
4946,18-Jun-20,TN,2141,49,1017,Tamil Nadu
4947,18-Jun-20,TR,21,0,83,Tripura
4948,18-Jun-20,TT,13829,343,10741,Total
4949,18-Jun-20,UN,430,0,0,State Unassigned
4950,18-Jun-20,UP,604,23,399,Uttar Pradesh
4951,18-Jun-20,UT,80,0,132,Uttarakhand
4952,18-Jun-20,WB,435,12,468,West Bengal
4953,18-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
4954,18-Mar-20,AP,0,0,0,Andhra Pradesh
4955,18-Mar-20,AR,0,0,0,Arunachal Pradesh
4956,18-Mar-20,AS,0,0,0,Assam
4957,18-Mar-20,BR,0,0,0,Bihar
4958,18-Mar-20,CH,0,0,0,Chandigarh
4959,18-Mar-20,CT,0,0,0,Chhattisgarh
4960,18-Mar-20,DD,0,0,0,Daman and Diu
4961,18-Mar-20,DL,2,0,0,Delhi
4962,18-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4963,18-Mar-20,GA,0,0,0,Goa
4964,18-Mar-20,GJ,0,0,0,Gujarat
4965,18-Mar-20,HP,0,0,0,Himachal Pradesh
4966,18-Mar-20,HR,1,0,0,Haryana
4967,18-Mar-20,JH,0,0,0,Jharkhand
4968,18-Mar-20,JK,1,0,0,Jammu and Kashmir
4969,18-Mar-20,KA,5,0,0,Karnataka
4970,18-Mar-20,KL,0,0,0,Kerala
4971,18-Mar-20,LA,8,0,0,Ladakh
4972,18-Mar-20,LD,0,0,0,Lakshadweep
4973,18-Mar-20,MH,3,0,0,Maharashtra
4974,18-Mar-20,ML,0,0,0,Meghalaya
4975,18-Mar-20,MN,0,0,0,Manipur
4976,18-Mar-20,MP,0,0,0,Madhya Pradesh
4977,18-Mar-20,MZ,0,0,0,Mizoram
4978,18-Mar-20,NL,0,0,0,Nagaland
4979,18-Mar-20,OR,1,0,0,Odisha
4980,18-Mar-20,PB,1,0,0,Punjab
4981,18-Mar-20,PY,0,0,0,Puducherry
4982,18-Mar-20,RJ,3,0,0,Rajasthan
4983,18-Mar-20,SK,0,0,0,Sikkim
4984,18-Mar-20,TG,8,0,0,Telangana
4985,18-Mar-20,TN,1,0,0,Tamil Nadu
4986,18-Mar-20,TR,0,0,0,Tripura
4987,18-Mar-20,TT,37,0,0,Total
4988,18-Mar-20,UN,0,0,0,State Unassigned
4989,18-Mar-20,UP,2,0,0,Uttar Pradesh
4990,18-Mar-20,UT,1,0,0,Uttarakhand
4991,18-Mar-20,WB,0,0,0,West Bengal
4992,18-May-20,AN,0,0,0,Andaman and Nicobar Islands
4993,18-May-20,AP,52,0,96,Andhra Pradesh
4994,18-May-20,AR,0,0,0,Arunachal Pradesh
4995,18-May-20,AS,15,2,0,Assam
4996,18-May-20,BR,103,1,44,Bihar
4997,18-May-20,CH,5,0,3,Chandigarh
4998,18-May-20,CT,10,0,0,Chhattisgarh
4999,18-May-20,DD,0,0,0,Daman and Diu
5000,18-May-20,DL,299,12,283,Delhi
5001,18-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
5002,18-May-20,GA,9,0,0,Goa
5003,18-May-20,GJ,366,35,305,Gujarat
5004,18-May-20,HP,10,0,2,Himachal Pradesh
5005,18-May-20,HR,18,0,36,Haryana
5006,18-May-20,JH,5,0,14,Jharkhand
5007,18-May-20,JK,106,2,34,Jammu and Kashmir
5008,18-May-20,KA,99,0,21,Karnataka
5009,18-May-20,KL,29,0,0,Kerala
5010,18-May-20,LA,0,0,19,Ladakh
5011,18-May-20,LD,0,0,0,Lakshadweep
5012,18-May-20,MH,2005,51,749,Maharashtra
5013,18-May-20,ML,0,0,1,Meghalaya
5014,18-May-20,MN,0,0,0,Manipur
5015,18-May-20,MP,259,4,32,Madhya Pradesh
5016,18-May-20,MZ,0,0,0,Mizoram
5017,18-May-20,NL,0,0,0,Nagaland
5018,18-May-20,OR,48,0,57,Odisha
5019,18-May-20,PB,16,2,181,Punjab
5020,18-May-20,PY,0,0,0,Puducherry
5021,18-May-20,RJ,305,7,163,Rajasthan
5022,18-May-20,SK,0,0,0,Sikkim
5023,18-May-20,TG,41,0,10,Telangana
5024,18-May-20,TN,536,3,234,Tamil Nadu
5025,18-May-20,TR,0,0,4,Tripura
5026,18-May-20,TT,4628,131,2482,Total
5027,18-May-20,UN,0,0,0,State Unassigned
5028,18-May-20,UP,141,6,147,Uttar Pradesh
5029,18-May-20,UT,4,0,0,Uttarakhand
5030,18-May-20,WB,147,6,47,West Bengal
5031,18-Oct-20,AN,25,0,20,Andaman and Nicobar Islands
5032,18-Oct-20,AP,3986,23,4591,Andhra Pradesh
5033,18-Oct-20,AR,58,0,237,Arunachal Pradesh
5034,18-Oct-20,AS,318,3,599,Assam
5035,18-Oct-20,BR,1152,6,1079,Bihar
5036,18-Oct-20,CH,64,1,94,Chandigarh
5037,18-Oct-20,CT,1894,39,2285,Chhattisgarh
5038,18-Oct-20,DD,0,0,0,Daman and Diu
5039,18-Oct-20,DL,3299,28,2863,Delhi
5040,18-Oct-20,DN,3,0,8,Dadra and Nagar Haveli and Daman and Diu
5041,18-Oct-20,GA,187,6,360,Goa
5042,18-Oct-20,GJ,1091,9,1233,Gujarat
5043,18-Oct-20,HP,170,3,217,Himachal Pradesh
5044,18-Oct-20,HR,952,0,1175,Haryana
5045,18-Oct-20,JH,385,7,452,Jharkhand
5046,18-Oct-20,JK,578,7,598,Jammu and Kashmir
5047,18-Oct-20,KA,7012,51,8344,Karnataka
5048,18-Oct-20,KL,7631,22,8410,Kerala
5049,18-Oct-20,LA,64,0,80,Ladakh
5050,18-Oct-20,LD,0,0,0,Lakshadweep
5051,18-Oct-20,MH,9060,150,11204,Maharashtra
5052,18-Oct-20,ML,104,0,248,Meghalaya
5053,18-Oct-20,MN,322,5,298,Manipur
5054,18-Oct-20,MP,1030,20,1427,Madhya Pradesh
5055,18-Oct-20,MZ,8,0,11,Mizoram
5056,18-Oct-20,NL,118,0,65,Nagaland
5057,18-Oct-20,OR,2019,14,2610,Odisha
5058,18-Oct-20,PB,476,13,958,Punjab
5059,18-Oct-20,PY,163,0,306,Puducherry
5060,18-Oct-20,RJ,1985,12,2088,Rajasthan
5061,18-Oct-20,SK,30,1,32,Sikkim
5062,18-Oct-20,TG,1436,6,2154,Telangana
5063,18-Oct-20,TN,3914,56,4929,Tamil Nadu
5064,18-Oct-20,TR,141,3,187,Tripura
5065,18-Oct-20,TT,56520,581,66418,Total
5066,18-Oct-20,UN,0,0,0,State Unassigned
5067,18-Oct-20,UP,2486,29,3981,Uttar Pradesh
5068,18-Oct-20,UT,376,3,162,Uttarakhand
5069,18-Oct-20,WB,3983,64,3113,West Bengal
5070,18-Sep-20,AN,27,0,36,Andaman and Nicobar Islands
5071,18-Sep-20,AP,8096,67,11803,Andhra Pradesh
5072,18-Sep-20,AR,154,0,139,Arunachal Pradesh
5073,18-Sep-20,AS,2509,12,2074,Assam
5074,18-Sep-20,BR,1147,4,1678,Bihar
5075,18-Sep-20,CH,260,4,353,Chandigarh
5076,18-Sep-20,CT,3842,17,3281,Chhattisgarh
5077,18-Sep-20,DD,0,0,0,Daman and Diu
5078,18-Sep-20,DL,4127,30,3568,Delhi
5079,18-Sep-20,DN,28,0,31,Dadra and Nagar Haveli and Daman and Diu
5080,18-Sep-20,GA,596,8,470,Goa
5081,18-Sep-20,GJ,1410,16,1293,Gujarat
5082,18-Sep-20,HP,432,12,135,Himachal Pradesh
5083,18-Sep-20,HR,2488,23,2188,Haryana
5084,18-Sep-20,JH,1478,12,1245,Jharkhand
5085,18-Sep-20,JK,1330,15,784,Jammu and Kashmir
5086,18-Sep-20,KA,8626,179,10949,Karnataka
5087,18-Sep-20,KL,4167,12,2744,Kerala
5088,18-Sep-20,LA,59,1,42,Ladakh
5089,18-Sep-20,LD,0,0,0,Lakshadweep
5090,18-Sep-20,MH,21656,440,22078,Maharashtra
5091,18-Sep-20,ML,90,2,95,Meghalaya
5092,18-Sep-20,MN,177,1,90,Manipur
5093,18-Sep-20,MP,2552,24,2554,Madhya Pradesh
5094,18-Sep-20,MZ,28,0,24,Mizoram
5095,18-Sep-20,NL,51,0,29,Nagaland
5096,18-Sep-20,OR,4180,13,4101,Odisha
5097,18-Sep-20,PB,2774,60,2640,Punjab
5098,18-Sep-20,PY,485,6,462,Puducherry
5099,18-Sep-20,RJ,1817,15,1580,Rajasthan
5100,18-Sep-20,SK,29,3,68,Sikkim
5101,18-Sep-20,TG,2043,11,1802,Telangana
5102,18-Sep-20,TN,5488,67,5525,Tamil Nadu
5103,18-Sep-20,TR,273,6,603,Tripura
5104,18-Sep-20,TT,92973,1221,95515,Total
5105,18-Sep-20,UN,0,0,0,State Unassigned
5106,18-Sep-20,UP,6494,98,6806,Uttar Pradesh
5107,18-Sep-20,UT,868,4,1285,Uttarakhand
5108,18-Sep-20,WB,3192,59,2960,West Bengal
5109,19-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
5110,19-Apr-20,AP,44,1,23,Andhra Pradesh
5111,19-Apr-20,AR,0,0,0,Arunachal Pradesh
5112,19-Apr-20,AS,0,0,5,Assam
5113,19-Apr-20,BR,10,0,0,Bihar
5114,19-Apr-20,CH,3,0,4,Chandigarh
5115,19-Apr-20,CT,0,0,0,Chhattisgarh
5116,19-Apr-20,DD,0,0,0,Daman and Diu
5117,19-Apr-20,DL,110,2,83,Delhi
5118,19-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
5119,19-Apr-20,GA,0,0,1,Goa
5120,19-Apr-20,GJ,367,10,12,Gujarat
5121,19-Apr-20,HP,0,0,0,Himachal Pradesh
5122,19-Apr-20,HR,18,0,4,Haryana
5123,19-Apr-20,JH,8,0,0,Jharkhand
5124,19-Apr-20,JK,13,0,5,Jammu and Kashmir
5125,19-Apr-20,KA,6,2,7,Karnataka
5126,19-Apr-20,KL,2,0,13,Kerala
5127,19-Apr-20,LA,0,0,0,Ladakh
5128,19-Apr-20,LD,0,0,0,Lakshadweep
5129,19-Apr-20,MH,552,12,142,Maharashtra
5130,19-Apr-20,ML,0,0,0,Meghalaya
5131,19-Apr-20,MN,0,0,0,Manipur
5132,19-Apr-20,MP,5,3,4,Madhya Pradesh
5133,19-Apr-20,MZ,0,0,0,Mizoram
5134,19-Apr-20,NL,0,0,0,Nagaland
5135,19-Apr-20,OR,0,0,0,Odisha
5136,19-Apr-20,PB,10,0,6,Punjab
5137,19-Apr-20,PY,0,0,0,Puducherry
5138,19-Apr-20,RJ,127,2,5,Rajasthan
5139,19-Apr-20,SK,0,0,0,Sikkim
5140,19-Apr-20,TG,49,3,0,Telangana
5141,19-Apr-20,TN,105,0,46,Tamil Nadu
5142,19-Apr-20,TR,0,0,0,Tripura
5143,19-Apr-20,TT,1580,38,388,Total
5144,19-Apr-20,UN,0,0,0,State Unassigned
5145,19-Apr-20,UP,125,3,19,Uttar Pradesh
5146,19-Apr-20,UT,2,0,2,Uttarakhand
5147,19-Apr-20,WB,23,0,7,West Bengal
5148,19-Aug-20,AN,75,0,108,Andaman and Nicobar Islands
5149,19-Aug-20,AP,9742,86,8061,Andhra Pradesh
5150,19-Aug-20,AR,75,0,73,Arunachal Pradesh
5151,19-Aug-20,AS,2116,10,2054,Assam
5152,19-Aug-20,BR,2884,10,3838,Bihar
5153,19-Aug-20,CH,91,1,108,Chandigarh
5154,19-Aug-20,CT,752,6,338,Chhattisgarh
5155,19-Aug-20,DD,0,0,0,Daman and Diu
5156,19-Aug-20,DL,1398,9,1320,Delhi
5157,19-Aug-20,DN,37,0,48,Dadra and Nagar Haveli and Daman and Diu
5158,19-Aug-20,GA,342,8,357,Goa
5159,19-Aug-20,GJ,1145,17,1120,Gujarat
5160,19-Aug-20,HP,176,2,69,Himachal Pradesh
5161,19-Aug-20,HR,994,10,758,Haryana
5162,19-Aug-20,JH,967,13,857,Jharkhand
5163,19-Aug-20,JK,708,11,611,Jammu and Kashmir
5164,19-Aug-20,KA,8642,126,7201,Karnataka
5165,19-Aug-20,KL,2333,7,1217,Kerala
5166,19-Aug-20,LA,38,1,2,Ladakh
5167,19-Aug-20,LD,0,0,0,Lakshadweep
5168,19-Aug-20,MH,13165,346,9011,Maharashtra
5169,19-Aug-20,ML,78,0,40,Meghalaya
5170,19-Aug-20,MN,111,0,96,Manipur
5171,19-Aug-20,MP,976,18,762,Madhya Pradesh
5172,19-Aug-20,MZ,45,0,5,Mizoram
5173,19-Aug-20,NL,38,0,42,Nagaland
5174,19-Aug-20,OR,2589,10,1621,Odisha
5175,19-Aug-20,PB,1683,22,941,Punjab
5176,19-Aug-20,PY,356,6,403,Puducherry
5177,19-Aug-20,RJ,1312,12,1003,Rajasthan
5178,19-Aug-20,SK,25,1,34,Sikkim
5179,19-Aug-20,TG,1763,8,1789,Telangana
5180,19-Aug-20,TN,5795,116,6384,Tamil Nadu
5181,19-Aug-20,TR,236,3,93,Tripura
5182,19-Aug-20,TT,69196,979,59365,Total
5183,19-Aug-20,UN,0,0,0,State Unassigned
5184,19-Aug-20,UP,5076,53,5620,Uttar Pradesh
5185,19-Aug-20,UT,264,14,408,Uttarakhand
5186,19-Aug-20,WB,3169,53,2973,West Bengal
5187,19-Jul-20,AN,15,0,0,Andaman and Nicobar Islands
5188,19-Jul-20,AP,5041,56,1127,Andhra Pradesh
5189,19-Jul-20,AR,90,0,8,Arunachal Pradesh
5190,19-Jul-20,AS,1018,4,858,Assam
5191,19-Jul-20,BR,1412,2,826,Bihar
5192,19-Jul-20,CH,26,0,3,Chandigarh
5193,19-Jul-20,CT,161,0,117,Chhattisgarh
5194,19-Jul-20,DD,0,0,0,Daman and Diu
5195,19-Jul-20,DL,1211,31,1860,Delhi
5196,19-Jul-20,DN,37,0,14,Dadra and Nagar Haveli and Daman and Diu
5197,19-Jul-20,GA,173,1,180,Goa
5198,19-Jul-20,GJ,965,20,877,Gujarat
5199,19-Jul-20,HP,64,0,29,Himachal Pradesh
5200,19-Jul-20,HR,617,5,475,Haryana
5201,19-Jul-20,JH,167,1,62,Jharkhand
5202,19-Jul-20,JK,701,8,646,Jammu and Kashmir
5203,19-Jul-20,KA,4120,91,1290,Karnataka
5204,19-Jul-20,KL,821,2,172,Kerala
5205,19-Jul-20,LA,19,0,18,Ladakh
5206,19-Jul-20,LD,0,0,0,Lakshadweep
5207,19-Jul-20,MH,9518,258,3906,Maharashtra
5208,19-Jul-20,ML,32,2,0,Meghalaya
5209,19-Jul-20,MN,20,0,53,Manipur
5210,19-Jul-20,MP,837,15,447,Madhya Pradesh
5211,19-Jul-20,MZ,0,0,0,Mizoram
5212,19-Jul-20,NL,10,0,13,Nagaland
5213,19-Jul-20,OR,736,7,516,Odisha
5214,19-Jul-20,PB,308,8,81,Punjab
5215,19-Jul-20,PY,109,0,92,Puducherry
5216,19-Jul-20,RJ,934,6,586,Rajasthan
5217,19-Jul-20,SK,10,0,0,Sikkim
5218,19-Jul-20,TG,1296,6,1831,Telangana
5219,19-Jul-20,TN,4979,78,4059,Tamil Nadu
5220,19-Jul-20,TR,223,0,24,Tripura
5221,19-Jul-20,TT,40235,675,22730,Total
5222,19-Jul-20,UN,-163,0,0,State Unassigned
5223,19-Jul-20,UP,2211,38,1181,Uttar Pradesh
5224,19-Jul-20,UT,239,0,35,Uttarakhand
5225,19-Jul-20,WB,2278,36,1344,West Bengal
5226,19-Jun-20,AN,2,0,0,Andaman and Nicobar Islands
5227,19-Jun-20,AP,465,4,133,Andhra Pradesh
5228,19-Jun-20,AR,32,0,3,Arunachal Pradesh
5229,19-Jun-20,AS,0,0,218,Assam
5230,19-Jun-20,BR,250,5,137,Bihar
5231,19-Jun-20,CH,7,0,9,Chandigarh
5232,19-Jun-20,CT,72,1,103,Chhattisgarh
5233,19-Jun-20,DD,0,0,0,Daman and Diu
5234,19-Jun-20,DL,3137,66,2228,Delhi
5235,19-Jun-20,DN,14,0,0,Dadra and Nagar Haveli and Daman and Diu
5236,19-Jun-20,GA,20,0,9,Goa
5237,19-Jun-20,GJ,540,27,340,Gujarat
5238,19-Jun-20,HP,32,0,12,Himachal Pradesh
5239,19-Jun-20,HR,525,10,333,Haryana
5240,19-Jun-20,JH,42,0,137,Jharkhand
5241,19-Jun-20,JK,125,4,50,Jammu and Kashmir
5242,19-Jun-20,KA,337,9,230,Karnataka
5243,19-Jun-20,KL,118,0,96,Kerala
5244,19-Jun-20,LA,57,0,0,Ladakh
5245,19-Jun-20,LD,0,0,0,Lakshadweep
5246,19-Jun-20,MH,3827,142,1935,Maharashtra
5247,19-Jun-20,ML,0,0,0,Meghalaya
5248,19-Jun-20,MN,75,0,19,Manipur
5249,19-Jun-20,MP,156,9,116,Madhya Pradesh
5250,19-Jun-20,MZ,0,0,8,Mizoram
5251,19-Jun-20,NL,5,0,16,Nagaland
5252,19-Jun-20,OR,165,0,153,Odisha
5253,19-Jun-20,PB,217,9,66,Punjab
5254,19-Jun-20,PY,16,1,2,Puducherry
5255,19-Jun-20,RJ,299,3,255,Rajasthan
